 ;;;;;;;;;;;;;;;;;;;;;;;;;
Mathematics, Grade 8, All students;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Data Table 1;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Average scale scores and standard deviations for grade 8 mathematics, by all students [TOTAL] and jurisdiction: 2024, 2022, 2019, 2017, 2015, 2013, 2011, 2009, 2007, 2005, 2003, 2000, 1996, 1992, and 1990;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Year;Jurisdiction;All students;Average scale score;Standard deviation;;;;;;;;;;;;;;;;;;;;;
2022;Puerto Rico;All students;216;29;;;;;;;;;;;;;;;;;;;;;
2022;Rhode Island;All students;270;39;;;;;;;;;;;;;;;;;;;;;
2022;South Carolina;All students;269;38;;;;;;;;;;;;;;;;;;;;;
2022;South Dakota;All students;281;35;;;;;;;;;;;;;;;;;;;;;
2022;Tennessee;All students;272;38;;;;;;;;;;;;;;;;;;;;;
2022;Texas;All students;273;37;;;;;;;;;;;;;;;;;;;;;
2022;Utah;All students;282;37;;;;;;;;;;;;;;;;;;;;;
2022;Vermont;All students;276;36;;;;;;;;;;;;;;;;;;;;;
2022;Virginia;All students;279;40;;;;;;;;;;;;;;;;;;;;;
2022;Washington;All students;276;39;;;;;;;;;;;;;;;;;;;;;
2022;West Virginia;All students;260;37;;;;;;;;;;;;;;;;;;;;;
2022;Wisconsin;All students;281;38;;;;;;;;;;;;;;;;;;;;;
2022;Wyoming;All students;281;35;;;;;;;;;;;;;;;;;;;;;
2019;National;All students;282;40;;;;;;;;;;;;;;;;;;;;;
2019;Alabama;All students;269;37;;;;;;;;;;;;;;;;;;;;;
2019;Alaska;All students;274;42;;;;;;;;;;;;;;;;;;;;;
2019;Arizona;All students;280;39;;;;;;;;;;;;;;;;;;;;;
2019;Arkansas;All students;274;39;;;;;;;;;;;;;;;;;;;;;
2019;California;All students;276;42;;;;;;;;;;;;;;;;;;;;;
2019;Colorado;All students;285;40;;;;;;;;;;;;;;;;;;;;;
2019;Connecticut;All students;286;42;;;;;;;;;;;;;;;;;;;;;
2019;Delaware;All students;277;39;;;;;;;;;;;;;;;;;;;;;
2019;District of Columbia;All students;269;42;;;;;;;;;;;;;;;;;;;;;
2019;DoDEA;All students;292;32;;;;;;;;;;;;;;;;;;;;;
2019;Florida;All students;279;40;;;;;;;;;;;;;;;;;;;;;
2019;Georgia;All students;279;39;;;;;;;;;;;;;;;;;;;;;
2019;Hawaii;All students;275;38;;;;;;;;;;;;;;;;;;;;;
2019;Idaho;All students;286;37;;;;;;;;;;;;;;;;;;;;;
2019;Illinois;All students;283;40;;;;;;;;;;;;;;;;;;;;;
2019;Indiana;All students;286;38;;;;;;;;;;;;;;;;;;;;;
2019;Iowa;All students;282;36;;;;;;;;;;;;;;;;;;;;;
2019;Kansas;All students;282;38;;;;;;;;;;;;;;;;;;;;;
2019;Kentucky;All students;278;37;;;;;;;;;;;;;;;;;;;;;
2019;Louisiana;All students;272;37;;;;;;;;;;;;;;;;;;;;;
2019;Maine;All students;282;38;;;;;;;;;;;;;;;;;;;;;
2019;Maryland;All students;280;43;;;;;;;;;;;;;;;;;;;;;
2019;Massachusetts;All students;294;42;;;;;;;;;;;;;;;;;;;;;
2019;Michigan;All students;280;38;;;;;;;;;;;;;;;;;;;;;
2019;Minnesota;All students;291;40;;;;;;;;;;;;;;;;;;;;;
2019;Mississippi;All students;274;36;;;;;;;;;;;;;;;;;;;;;
2019;Missouri;All students;281;37;;;;;;;;;;;;;;;;;;;;;
2019;Montana;All students;284;38;;;;;;;;;;;;;;;;;;;;;
2019;Nebraska;All students;285;37;;;;;;;;;;;;;;;;;;;;;
2019;Nevada;All students;274;39;;;;;;;;;;;;;;;;;;;;;
2019;New Hampshire;All students;287;36;;;;;;;;;;;;;;;;;;;;;
2019;New Jersey;All students;292;44;;;;;;;;;;;;;;;;;;;;;
2019;New Mexico;All students;269;37;;;;;;;;;;;;;;;;;;;;;
2019;New York;All students;280;42;;;;;;;;;;;;;;;;;;;;;
2019;North Carolina;All students;284;41;;;;;;;;;;;;;;;;;;;;;
2019;North Dakota;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2019;Ohio;All students;286;39;;;;;;;;;;;;;;;;;;;;;
2019;Oklahoma;All students;276;35;;;;;;;;;;;;;;;;;;;;;
2019;Oregon;All students;280;40;;;;;;;;;;;;;;;;;;;;;
2019;Pennsylvania;All students;285;42;;;;;;;;;;;;;;;;;;;;;
2019;Puerto Rico;All students;222;30;;;;;;;;;;;;;;;;;;;;;
2019;Rhode Island;All students;276;41;;;;;;;;;;;;;;;;;;;;;
2019;South Carolina;All students;276;40;;;;;;;;;;;;;;;;;;;;;
2019;South Dakota;All students;287;38;;;;;;;;;;;;;;;;;;;;;
2019;Tennessee;All students;280;38;;;;;;;;;;;;;;;;;;;;;
2019;Texas;All students;280;36;;;;;;;;;;;;;;;;;;;;;
2019;Utah;All students;285;39;;;;;;;;;;;;;;;;;;;;;
2019;Vermont;All students;287;38;;;;;;;;;;;;;;;;;;;;;
2019;Virginia;All students;287;38;;;;;;;;;;;;;;;;;;;;;
2019;Washington;All students;286;42;;;;;;;;;;;;;;;;;;;;;
2019;West Virginia;All students;272;37;;;;;;;;;;;;;;;;;;;;;
2019;Wisconsin;All students;289;39;;;;;;;;;;;;;;;;;;;;;
2019;Wyoming;All students;286;35;;;;;;;;;;;;;;;;;;;;;
2017;National;All students;283;39;;;;;;;;;;;;;;;;;;;;;
2017;Alabama;All students;268;37;;;;;;;;;;;;;;;;;;;;;
2017;Alaska;All students;277;40;;;;;;;;;;;;;;;;;;;;;
2017;Arizona;All students;282;39;;;;;;;;;;;;;;;;;;;;;
2017;Arkansas;All students;274;37;;;;;;;;;;;;;;;;;;;;;
2017;California;All students;277;41;;;;;;;;;;;;;;;;;;;;;
2017;Colorado;All students;286;39;;;;;;;;;;;;;;;;;;;;;
2017;Connecticut;All students;284;39;;;;;;;;;;;;;;;;;;;;;
2017;Delaware;All students;278;37;;;;;;;;;;;;;;;;;;;;;
2017;District of Columbia;All students;266;42;;;;;;;;;;;;;;;;;;;;;
2017;DoDEA;All students;293;32;;;;;;;;;;;;;;;;;;;;;
2017;Florida;All students;279;36;;;;;;;;;;;;;;;;;;;;;
2017;Georgia;All students;281;37;;;;;;;;;;;;;;;;;;;;;
2017;Hawaii;All students;277;36;;;;;;;;;;;;;;;;;;;;;
2017;Idaho;All students;284;38;;;;;;;;;;;;;;;;;;;;;
2017;Illinois;All students;282;39;;;;;;;;;;;;;;;;;;;;;
2017;Indiana;All students;288;37;;;;;;;;;;;;;;;;;;;;;
2017;Iowa;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2017;Kansas;All students;285;36;;;;;;;;;;;;;;;;;;;;;
2017;Kentucky;All students;278;37;;;;;;;;;;;;;;;;;;;;;
2017;Louisiana;All students;267;36;;;;;;;;;;;;;;;;;;;;;
2017;Maine;All students;284;38;;;;;;;;;;;;;;;;;;;;;
2017;Maryland;All students;281;41;;;;;;;;;;;;;;;;;;;;;
2017;Massachusetts;All students;297;39;;;;;;;;;;;;;;;;;;;;;
2017;Michigan;All students;280;39;;;;;;;;;;;;;;;;;;;;;
2017;Minnesota;All students;294;38;;;;;;;;;;;;;;;;;;;;;
2017;Mississippi;All students;271;35;;;;;;;;;;;;;;;;;;;;;
2017;Missouri;All students;281;36;;;;;;;;;;;;;;;;;;;;;
2017;Montana;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2017;Nebraska;All students;288;37;;;;;;;;;;;;;;;;;;;;;
2017;Nevada;All students;275;38;;;;;;;;;;;;;;;;;;;;;
2017;New Hampshire;All students;293;36;;;;;;;;;;;;;;;;;;;;;
2017;New Jersey;All students;292;41;;;;;;;;;;;;;;;;;;;;;
2017;New Mexico;All students;269;36;;;;;;;;;;;;;;;;;;;;;
2017;New York;All students;282;40;;;;;;;;;;;;;;;;;;;;;
2017;North Carolina;All students;282;41;;;;;;;;;;;;;;;;;;;;;
2017;North Dakota;All students;288;35;;;;;;;;;;;;;;;;;;;;;
2017;Ohio;All students;288;40;;;;;;;;;;;;;;;;;;;;;
2017;Oklahoma;All students;275;34;;;;;;;;;;;;;;;;;;;;;
2017;Oregon;All students;282;38;;;;;;;;;;;;;;;;;;;;;
2017;Pennsylvania;All students;286;39;;;;;;;;;;;;;;;;;;;;;
2017;Puerto Rico;All students;225;29;;;;;;;;;;;;;;;;;;;;;
2017;Rhode Island;All students;277;38;;;;;;;;;;;;;;;;;;;;;
2017;South Carolina;All students;275;37;;;;;;;;;;;;;;;;;;;;;
2017;South Dakota;All students;286;37;;;;;;;;;;;;;;;;;;;;;
2017;Tennessee;All students;279;36;;;;;;;;;;;;;;;;;;;;;
2017;Texas;All students;282;37;;;;;;;;;;;;;;;;;;;;;
